cluster,n,citations_per_paper,silhouette_mean,centroid_cohesion,slope,t_like,ari_global,explosive_baseline_slope
0,505,34.86138613861386,0.12064614146947861,0.7566553354263306,2.588125327151676,4.796863591352424,0.9196919623469496,3.104046296963533
1,405,40.461728395061726,0.07657819986343384,0.7430403232574463,3.6199672667753897,5.076133313656622,0.9196919623469496,3.104046296963533
