cluster,n,citations_per_paper,silhouette_mean,centroid_cohesion,slope,t_like,ari_global,explosive_baseline_slope
0,103,17.233009708737864,0.1979614943265915,0.7227741479873657,0.7450310559006648,2.835111138629403,0.9691963029426253,1.0502990102170724
1,350,43.831428571428575,0.1607227921485901,0.7035024762153625,1.35556696453348,5.117486826688627,0.9691963029426253,1.0502990102170724
