cluster,n,citations_per_paper,silhouette_mean,centroid_cohesion,slope,t_like,ari_global,explosive_baseline_slope
0,150,52.693333333333335,0.1307392418384552,0.7488412261009216,0.5450137895901935,4.347935208832775,0.7705577779083108,0.6121535652653787
1,166,23.548192771084338,0.069115549325943,0.7286442518234253,0.6792933409405638,5.188398786961479,0.7705577779083108,0.6121535652653787
