cluster,n_terms,pairs,mean_sim,mean_dist,p25_sim,p50_sim,p75_sim,min_sim,max_sim
0,12,66,0.4075484275817871,0.5924515724182129,0.18595575913786888,0.31202808022499084,0.626590758562088,0.030691923573613167,0.9746140837669373
1,12,66,0.3039720058441162,0.6960280537605286,0.12098842300474644,0.20821870863437653,0.4646790772676468,0.004153999499976635,0.9669200778007507
2,12,66,0.5125126838684082,0.4874873161315918,0.3164740279316902,0.5011481195688248,0.7339906692504883,0.07051043957471848,0.9746140837669373
